"row_id","section","query_id","query_text","candidate_id","candidate_text","label","why_separate_or_note"
"935","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","p6tet","Hawaii outlaws billboards tokeep the landscape from being blocked I would love to see Bowling Green billboard free","",""
"936","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","phdiq","Refugees and immigrants are welcome next door.","",""
"937","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","p67wb","WKU should open its facilities to the public once or twice a month to the community, and those in need should be welcome more often.","",""
"938","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pqe94","Bowling Green's refugee, immigrant, and international student population improves the university and the community.","",""
"939","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pb6y8","The arts enrich our city.","",""
"940","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pwg82","Emphasize that ALL immigrants should learn and speak ENGLLISH.","",""
"941","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pk22m","Publicizing more cultural activities other than the Bowling Green International Festival.","",""
"942","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","p6u6a","Local government, for profit and non profits should work together on housing and economic equality","",""
"943","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","ppsfb","Greek Life should be monitored on WKU's campus.","",""
"944","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pwzum","We need to replace ""Room at the Inn"" services with temporary decent housing connected to aid agencies for the homeless","",""
"945","shortlist","p6xjr","The area of downtown and the riverfront should continue to be developed for entertainment and recreation for both day and night activities.","pzj5g","I would like to see part of the downtown area converted to an ""art district"". Something similar to the Wynnwood Walls in Miami, FL.","",""
"946","shortlist","p6xjr","The area of downtown and the riverfront should continue to be developed for entertainment and recreation for both day and night activities.","pzxze","There are not enough family-centered activities to do down town.","",""
"947","shortlist","p6xjr","The area of downtown and the riverfront should continue to be developed for entertainment and recreation for both day and night activities.","pq3ad","More parking downtown. There are too many reserved spaces which should be available in the evening.","",""
"948","shortlist","p6xjr","The area of downtown and the riverfront should continue to be developed for entertainment and recreation for both day and night activities.","p5at5","Downtown redevelopment should retain accessible parking for existing businesses.","",""
"949","shortlist","p6xjr","The area of downtown and the riverfront should continue to be developed for entertainment and recreation for both day and night activities.","pjq68","More citizens need to be involved in the future development of BG. Too many developers who benefit financially are calling the shots.","",""
"950","shortlist","p6xjr","The area of downtown and the riverfront should continue to be developed for entertainment and recreation for both day and night activities.","p3cst","We need more mixed-use developments so people live closely to all basic needs. Mix business and residential zones and increase walkability.","",""
"951","shortlist","p6xjr","The area of downtown and the riverfront should continue to be developed for entertainment and recreation for both day and night activities.","pv68d","The downtown district, especially Fountain Square, should have more retail businesses, not offices.","",""
"952","shortlist","p6xjr","The area of downtown and the riverfront should continue to be developed for entertainment and recreation for both day and night activities.","puyc3","We need to renovate the run down businesses and store fronts, instead of building new places","",""
"953","shortlist","p6xjr","The area of downtown and the riverfront should continue to be developed for entertainment and recreation for both day and night activities.","p7whc","BG needs to develop a marketing campaign to draw Warren Co and surrounding counties to downtown for eating, shopping, and entertainment.","",""
"954","shortlist","p6xjr","The area of downtown and the riverfront should continue to be developed for entertainment and recreation for both day and night activities.","pmnsc","We need a 6 day a week farmer's market that is open at least 5 hours -","",""
"955","shortlist","p6xjr","The area of downtown and the riverfront should continue to be developed for entertainment and recreation for both day and night activities.","pvv6a","Bring a discount grocer to the downtown area.","",""
"956","shortlist","p6xjr","The area of downtown and the riverfront should continue to be developed for entertainment and recreation for both day and night activities.","p69et","The bypass area must be developed and utilized for new businesses and attractive structures. It is a neglected area that is losing business.","",""
"957","shortlist","p6xjr","The area of downtown and the riverfront should continue to be developed for entertainment and recreation for both day and night activities.","px7xx","Bowling Green is in need of an ice rink for recreation and sport.","",""
"958","shortlist","p6xjr","The area of downtown and the riverfront should continue to be developed for entertainment and recreation for both day and night activities.","pe3ap","Continue downtown development to the river. Tourists always seek out parks & restaurants near water.","",""
"959","shortlist","p6xjr","The area of downtown and the riverfront should continue to be developed for entertainment and recreation for both day and night activities.","p2839","Developing more bike trails into surrounding areas of the city would allow for a more developed both transport and recreational experiences","",""
