"row_id","section","query_id","query_text","candidate_id","candidate_text","label","why_separate_or_note"
"921","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pa9ks","Temporary housing for the homeless in the community.","",""
"922","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pptwk","There should be more cooperation between WKU and Bowling Green, especially for things like internships and community involvement.","",""
"923","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pjbzz","Need to build wider access roads into the city!","",""
"924","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pd3p9","Better parking around the square would draw in more college students who like to shop but can not find parking downtown.","",""
"925","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","prnhy","Refugees should be required to learn and speak english.","",""
"926","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","p5rtq","We are loosing the city’s long established neighborhoods to multi family developments that do not fit in with the single family residences","",""
"927","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pbm45","We need to focus more on the existing housing in BG, including renovations and improvements.","",""
"928","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","padkd","We need urban planning to ensure that mixed use housing, shopping and new neighborhoods are created to make our community better","",""
"929","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","p5ref","Encourage connection between the wealthy and the poor","",""
"930","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pc7zk","City officials need to spread resources across city and not just focus on wealthy neighborhoods. Low-income areas of city are ignored.","",""
"931","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pqe94","Bowling Green's refugee, immigrant, and international student population improves the university and the community.","",""
"932","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pihfx","The homeless population is getting out of hand. We need to find better methods for curtailing and rehabing and keeping them off the streets.","",""
"933","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pg99d","Local food and small farms are one of BG best attractions.","",""
"934","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pkkkz","A city should have the right to declare itself a sanctuary city.","",""
"935","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pb38d","It is easy to find a good job in Warren County.","",""
"936","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pbx3e","Zoning changes should only be made with the consent of a majority of the neighbors in the affected area.","",""
"937","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pb6y8","The arts enrich our city.","",""
"938","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","phdiq","Refugees and immigrants are welcome next door.","",""
"939","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pnv7k","Our local immigrant population has, overall, been a benefit to our city and county.","",""
"940","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pr4k5","Bowling Green should work on becoming a more food sustainable city with less food waste and food insecurity","",""
"941","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pf6t9","Bowling Green has many excellent non-public schools; more should be done to make these options available to diverse and low-income families.","",""
"942","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","p6k4e","Beautification projects and other quality-of-life enhancements like parks and libraries help attract new residents and industries to our city/county.","",""
"943","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pgdt8","Consider asking low-income or disabled residents what they really need.","",""
"944","shortlist","ptwgu","Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.","pnvfb","Bowling Green needs more pet-friendly housing options for renters.","",""
"945","shortlist","p6xjr","The area of downtown and the riverfront should continue to be developed for entertainment and recreation for both day and night activities.","pzj5g","I would like to see part of the downtown area converted to an ""art district"". Something similar to the Wynnwood Walls in Miami, FL.","",""
"946","shortlist","p6xjr","The area of downtown and the riverfront should continue to be developed for entertainment and recreation for both day and night activities.","pzaca","Bowling Green should spend less time redoing the same sidewalks over and over again and focus on the areas that actually need improvement.","",""
"947","shortlist","p6xjr","The area of downtown and the riverfront should continue to be developed for entertainment and recreation for both day and night activities.","pzxze","There are not enough family-centered activities to do down town.","",""
